label,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_impact
0,20.719272230,4.03880,2.2460e+02,2.51,818.0,105.78,36.00,5729.00,4.058,1.5450,0.7440
1,109.646994800,6.56800,8.9970e+02,4.85,428.0,7.95,26.70,5332.00,4.083,1.4530,0.7970
0,1.853739240,1.81600,3.4860e+02,0.23,345.0,3.36,18.00,2661.00,5.283,0.1160,0.5510
1,7.063219270,2.41100,2.0720e+02,1.21,827.0,110.22,12.60,5305.00,4.489,0.8180,0.5600
1,15.791965940,7.27720,2.0310e+02,2.40,910.0,161.97,77.30,5758.00,4.072,1.7040,0.0320
1,5.424749327,1.13900,7.6800e+03,5.15,625.0,36.05,78.00,4137.00,4.658,0.5910,0.0160
1,23.198585200,9.82100,2.2470e+02,2.61,793.0,93.34,28.20,5416.00,3.951,1.7560,0.3050
0,0.905037231,1.43510,3.7500e+01,1.10,2627.0,11199.46,29.00,6223.00,4.010,1.7630,0.3230
1,59.496900900,5.40400,1.2621e+03,2.92,369.0,4.36,23.20,4817.00,4.499,0.8330,0.4060
1,40.528988500,10.60400,3.6070e+02,5.92,933.0,178.81,35.30,6443.00,3.740,3.0860,0.3250
0,36.005441400,3.26200,1.1750e+02,3.33,1024.0,259.71,14.60,7048.00,3.797,2.8380,0.7450
1,4.081411554,2.32390,1.7190e+02,1.00,755.0,77.00,36.90,4498.00,4.661,0.6350,0.8760
1,6.834406740,2.27260,1.7710e+02,1.01,636.0,38.68,29.10,4498.00,4.661,0.6350,0.8710
1,0.935115863,1.61720,6.4800e+01,1.05,2124.0,4811.82,21.60,5874.00,4.252,1.2970,0.2430
1,136.205112000,5.56800,1.2093e+03,2.35,248.0,0.89,20.00,4648.00,4.631,0.6750,0.4900
0,1.146934644,1.72470,2.5620e+02,1.39,1554.0,1382.04,19.70,5423.00,4.502,0.8620,0.4050
1,82.200123900,10.62700,2.3390e+02,2.57,525.0,17.96,47.90,5758.00,4.072,1.7040,0.0010
1,0.843379985,1.44740,3.4330e+02,1.70,1541.0,1329.99,53.60,4818.00,4.481,0.8560,0.6960
1,1.341556420,1.64620,5.8200e+01,0.74,1642.0,1715.26,23.70,5779.00,4.440,0.9700,0.2590
1,13.321914610,6.21300,1.3350e+02,2.88,1299.0,672.06,24.30,6995.00,3.925,2.2740,0.7840
1,4.774660430,3.80400,5.4300e+01,0.81,1137.0,395.06,15.50,5727.00,4.328,1.1040,0.0300
1,2.164570593,1.28620,5.2510e+02,1.27,783.0,88.91,19.80,3941.00,4.713,0.5540,0.3380
0,7.374533360,3.74500,3.0440e+02,87.08,1654.0,1770.84,33.10,5028.00,3.289,4.9910,1.1390
1,87.972422700,14.63800,8.6670e+02,3.39,446.0,9.37,64.60,5837.00,4.305,1.1590,0.0150
1,3.568099612,3.21310,9.8400e+01,1.36,1407.0,926.89,52.50,6007.00,4.232,1.3340,0.5310
1,6.002548291,4.16280,2.0200e+02,2.33,1209.0,504.79,71.60,6204.00,4.269,1.3600,0.9140
1,24.854665040,9.18200,7.7620e+02,7.61,1095.0,339.33,88.00,6967.00,3.864,2.5270,0.7460
1,8.512037736,2.18610,5.9780e+02,2.14,839.0,117.11,102.20,5767.00,4.538,0.8810,0.0050
0,5.937199820,3.95000,1.7560e+02,1.47,1059.0,297.14,37.00,6102.00,4.457,1.0260,0.7480
1,2.997929260,4.39800,4.5400e+01,1.12,1616.0,1611.51,16.00,5888.00,4.061,1.6450,0.4030
0,2.115478540,3.66500,2.2290e+02,1.66,1521.0,1264.56,21.60,6208.00,4.454,1.0240,0.7550
1,13.748830590,6.09680,4.2590e+02,3.63,975.0,213.84,167.60,5862.00,4.050,1.6700,0.6580
1,24.307843230,2.60540,6.7710e+02,2.14,532.0,18.87,35.60,5313.00,4.571,0.8200,0.4250
1,3.487688776,3.83661,1.2988e+03,5.64,1445.0,1033.07,350.60,5576.00,4.065,1.5930,0.0260
0,110.321672720,13.36240,7.2966e+03,18.60,761.0,79.11,2217.10,9244.00,4.159,2.0250,0.7150
1,5.885273640,1.95310,1.1270e+02,1.59,1253.0,583.47,27.40,6070.00,4.157,1.4310,0.6220
1,8.457448920,3.28930,7.7400e+01,1.02,982.0,220.05,31.00,5903.00,4.304,1.1370,0.4940
1,5.211045970,3.34470,1.0270e+02,1.18,1107.0,354.82,36.90,6023.00,4.423,1.0310,0.8330
0,66.154495800,6.94500,1.9720e+03,3.33,315.0,2.33,42.70,4679.00,4.627,0.6430,0.8526
1,10.104631420,2.36900,1.1460e+02,1.59,1046.0,283.38,24.10,6070.00,4.157,1.4310,0.5710
1,9.434141710,2.81120,3.9770e+03,5.73,791.0,92.39,40.20,5578.00,4.518,0.8860,0.5380
1,125.629147900,9.10800,7.8416e+03,10.02,388.0,5.35,150.40,5819.00,4.334,1.1110,0.4710
1,6.802579470,4.60800,3.2700e+01,0.73,1026.0,262.26,14.70,6006.00,4.403,1.0820,0.8890
0,1.332557603,6.04300,2.2530e+02,19.88,1703.0,1983.27,28.10,6091.00,4.487,0.9670,1.1740
1,26.723169000,8.50100,1.9500e+02,2.31,781.0,88.10,67.50,5862.00,4.050,1.6700,0.0350
1,18.735771270,3.03560,5.6720e+02,2.10,568.0,24.66,81.80,5188.00,4.547,0.7950,0.7850
1,13.781094710,2.31880,7.5600e+02,1.42,402.0,6.17,112.80,3846.00,4.738,0.5030,0.5450
1,6.029772410,3.96100,5.4600e+01,1.18,1204.0,496.46,11.50,5576.00,4.065,1.5930,0.3790
1,19.270825843,4.12810,6.6605e+03,7.74,661.0,45.05,577.10,5779.00,4.491,0.9560,0.1690
1,3.515754920,1.38100,2.3740e+02,1.35,1033.0,269.57,15.20,5094.00,4.450,0.9010,0.0610
0,14.049818200,2.90700,4.7200e+02,1.45,480.0,12.56,14.50,4228.00,4.618,0.6520,0.5690
1,14.256327200,4.79600,2.0610e+02,1.73,797.0,95.22,14.30,6140.00,4.455,1.0270,0.8940
1,15.771110670,5.05740,5.4710e+02,2.62,752.0,75.61,123.20,5620.00,4.333,1.1430,0.0090
1,38.907875170,4.52710,6.1591e+03,7.98,523.0,17.66,366.10,5779.00,4.491,0.9560,0.6883
0,1.332569520,2.91500,1.6350e+02,1.06,1461.0,1076.99,16.50,5547.00,4.571,0.8200,0.4630
1,10.676159200,4.59400,1.5100e+02,1.79,1049.0,285.79,14.10,6460.00,4.267,1.4340,0.4030
1,22.208095490,7.33270,4.6320e+02,3.02,803.0,98.36,92.70,6336.00,4.266,1.4030,0.0170
1,2.426304127,2.66240,1.8540e+02,1.41,1302.0,679.12,97.00,5678.00,4.484,0.9700,0.6940
0,1.168310132,1.31000,2.8330e+02,1.43,1577.0,1469.16,64.70,5509.00,4.487,0.8570,0.1070
1,12.611968500,6.37200,7.6500e+01,1.33,953.0,194.90,12.20,6007.00,4.178,1.4200,0.7090
1,2.460500950,1.86100,2.7680e+02,1.03,969.0,208.54,16.70,4811.00,4.626,0.6340,0.0520
1,23.910705600,4.99600,2.9400e+02,1.91,709.0,59.76,12.90,6338.00,4.418,1.0910,0.3980
0,5.888835386,3.79880,1.9466e+04,584.67,1008.0,243.87,208.20,5780.00,4.438,1.0000,6.2170
1,5.835994850,2.06200,5.5330e+02,1.92,884.0,144.50,11.20,5423.00,4.542,0.8280,0.1290
0,6.337614357,1.74200,1.8074e+03,9.57,1351.0,787.89,132.70,6581.00,4.138,1.5360,0.9720
1,13.144967410,3.63990,3.0080e+02,1.59,698.0,56.15,44.10,5411.00,4.477,0.8880,0.5910
1,1.495151300,3.43000,5.2000e+01,1.44,1870.0,2880.38,14.20,5635.00,4.117,1.4520,0.9740
1,4.135929270,2.37700,1.5620e+02,1.43,1226.0,535.42,15.20,5886.00,4.345,1.1520,0.1680
0,23.627222300,7.90000,1.5460e+02,3.84,1358.0,804.44,65.80,8308.00,3.861,2.8790,0.7110
1,3.254277742,2.99030,1.5990e+02,1.38,1301.0,675.56,58.60,5945.00,4.402,1.0890,0.3030
1,31.158824900,5.18030,9.5900e+02,3.56,639.0,39.46,73.60,5951.00,4.319,1.1550,0.0290
1,13.899632330,3.57910,1.1217e+03,2.46,521.0,17.37,98.20,4538.00,4.607,0.6630,0.7770
1,9.705693000,7.70200,1.4080e+02,2.07,1001.0,237.46,14.20,5808.00,4.178,1.3850,0.9410
0,8.589695970,8.47100,2.4510e+02,20.80,882.0,143.02,45.90,6024.00,4.523,0.9000,1.1970
1,7.974205830,5.35030,2.9310e+02,1.85,974.0,212.75,55.10,5973.00,4.386,1.0810,0.1280
1,18.684057160,6.93290,3.8150e+02,3.64,832.0,113.34,54.20,5548.00,4.038,1.6140,0.8580
1,4.726740370,2.92670,2.7310e+02,1.56,1028.0,264.08,287.80,5648.00,4.472,0.8940,0.6570
0,0.605223042,0.89860,2.3230e+02,1.14,1728.0,2099.47,20.70,5089.00,4.559,0.7570,0.1090
1,22.476595200,3.43700,4.8140e+02,1.21,419.0,7.27,13.30,4563.00,4.704,0.5670,0.1760
1,5.458499140,4.04480,2.5590e+02,1.91,1099.0,344.32,72.00,5914.00,4.396,1.1350,0.6500
0,19.514841200,3.09600,1.0270e+02,2.80,1200.0,489.75,13.10,7004.00,3.854,2.5560,0.7420
1,15.413081200,6.63580,2.6430e+02,2.59,944.0,187.39,55.20,6206.00,4.159,1.5730,0.3720
1,6.699588510,2.83100,2.5370e+02,1.24,806.0,99.83,13.60,5296.00,4.586,0.7990,0.0000
1,19.783025900,5.48980,3.7320e+02,2.10,708.0,59.39,41.80,5747.00,4.335,1.0990,0.0150
0,10.431146765,3.88530,2.9376e+04,50.44,833.0,114.02,400.20,5780.00,4.438,1.0000,1.2250
1,3.107626840,2.36100,7.7200e+01,0.73,968.0,207.72,15.60,4908.00,4.567,0.7820,0.7000
1,12.834477100,3.84600,2.8100e+02,2.55,891.0,149.42,35.00,6078.00,4.290,1.1890,0.9560
1,4.138276840,3.44900,6.3800e+01,1.13,1324.0,725.53,16.80,5758.00,4.168,1.3850,0.4990
1,18.010199560,3.51600,1.7770e+02,1.93,758.0,77.99,43.40,5931.00,4.322,1.1010,0.9660
0,0.536335190,1.05470,4.4410e+02,1.81,1974.0,3603.58,29.90,5508.00,4.569,0.8400,0.4890
1,8.073940970,2.45500,1.0560e+03,1.59,420.0,7.33,16.00,3675.00,4.869,0.3980,0.9280
1,7.170710381,2.92250,8.6330e+02,2.73,890.0,148.09,89.30,5497.00,4.437,0.9410,0.1880
1,4.761705895,3.30610,4.9710e+02,2.75,1201.0,491.37,138.50,5794.00,4.263,1.2250,0.3840
1,1.638652525,1.95200,1.6690e+02,1.29,1610.0,1585.07,16.40,6119.00,4.472,0.9810,0.3650
1,6.913173200,4.73000,3.9100e+01,0.91,1209.0,505.00,12.50,6296.00,4.210,1.4440,0.2640
1,39.442078100,7.02900,1.7240e+02,2.51,682.0,51.14,15.20,5430.00,3.923,1.9020,0.4200
0,11.505286030,2.09800,2.6020e+02,1.83,912.0,163.79,11.40,6355.00,4.410,1.1080,0.4610
1,41.808503100,7.79700,1.9040e+02,1.67,582.0,27.15,27.30,5794.00,4.263,1.2250,0.0110
1,29.884877230,4.56120,1.2757e+03,2.81,453.0,9.95,128.30,4883.00,4.549,0.7490,0.6580
0,0.993703494,0.76450,6.7400e+01,2.32,3257.0,26588.40,14.50,6854.00,3.808,2.7150,0.4360
1,6.414912770,3.36290,1.2100e+02,1.40,1069.0,309.12,51.10,5931.00,4.322,1.1010,0.8690
1,8.129998580,2.14920,1.4800e+02,2.04,1041.0,277.89,26.10,5611.00,4.144,1.4000,0.8960
0,66.467462170,19.66380,1.2644e+04,11.97,466.0,11.18,1049.30,5843.00,4.403,1.0730,0.1160
1,28.511176390,4.59410,1.8446e+03,3.27,423.0,7.55,145.50,4687.00,4.627,0.6900,0.7700
1,11.200588550,4.56200,2.1990e+02,1.70,808.0,100.91,19.20,6038.00,4.524,0.8980,0.9560
1,19.556620030,8.08700,2.9890e+02,2.45,797.0,95.35,111.00,5671.00,4.094,1.3600,0.6060
1,23.955398600,3.20400,2.2870e+02,2.84,741.0,71.16,13.90,5011.00,3.903,1.7810,0.6690
0,1.024255560,2.64390,1.6317e+03,29.83,1503.0,1211.99,40.60,5337.00,4.594,0.7640,1.3120
1,5.317440164,2.93310,2.9250e+02,1.94,1105.0,351.52,80.90,5923.00,4.377,1.0540,0.7200
1,28.862365710,5.40330,4.4920e+02,2.53,623.0,35.56,64.40,5725.00,4.326,1.0880,0.7780
1,59.737144300,8.00060,5.6640e+02,2.84,520.0,17.26,43.50,5970.00,4.317,1.2000,0.0050
1,5.194927470,3.16700,2.7290e+02,2.03,1238.0,554.37,16.50,6415.00,4.374,1.2240,0.0930
0,1.332515890,4.21600,1.4050e+02,1.30,1747.0,2207.85,22.20,5701.00,4.291,1.0680,0.5300
1,28.227413000,5.78200,1.1134e+03,2.82,565.0,24.03,25.30,5858.00,4.553,0.8490,0.0250
0,2.045167050,3.62500,1.5480e+02,2.90,2945.0,17791.98,16.50,9206.00,4.112,2.1570,0.7400
1,5.651789220,3.09330,1.3410e+02,2.03,1248.0,574.71,39.50,6085.00,4.218,1.4630,0.9060
1,1.541676547,1.91180,2.9650e+02,1.88,1592.0,1517.84,94.10,5533.00,4.337,1.0890,0.3620
1,4.903321801,2.88870,3.3450e+02,2.37,1247.0,570.65,84.50,6045.00,4.276,1.2980,0.0160
0,18.398082700,4.43800,1.4500e+02,1.26,686.0,52.31,17.20,5605.00,4.381,1.0150,0.5870
1,11.629041590,2.97000,8.8000e+01,1.31,854.0,125.89,13.70,5721.00,4.307,1.1310,0.9250
1,20.070875700,6.35400,4.0570e+02,3.20,826.0,110.19,12.80,5902.00,4.128,1.5130,0.6430
1,49.411211270,5.27800,3.1840e+03,6.77,497.0,14.48,125.40,5768.00,4.434,1.0150,0.8850
1,10.399861730,3.37700,2.7530e+02,1.50,678.0,49.86,22.80,4963.00,4.501,0.8260,0.7570
0,0.828206212,1.73700,1.3230e+02,3.88,3274.0,27125.50,68.10,5812.00,3.598,3.2270,0.6150
1,4.454194254,2.30610,1.6042e+04,11.76,1017.0,252.22,1022.20,5359.00,4.425,0.9150,0.4790
1,6.098556030,2.98150,8.4400e+01,0.84,927.0,174.30,24.80,5465.00,4.449,0.9250,0.2100
0,203.250506000,9.81000,2.3890e+02,1.35,292.0,1.71,7.00,5600.00,4.455,0.8720,0.3360
1,11.023474798,1.48140,1.7955e+03,2.46,429.0,8.04,77.20,3744.00,4.718,0.5370,0.7240
1,4.301658430,2.10550,7.3940e+02,2.42,1009.0,244.48,88.30,5480.00,4.509,0.8650,0.5470
1,5.859935955,4.01850,3.2280e+02,2.56,1246.0,569.50,186.70,6181.00,4.220,1.4240,0.0490
1,6.412512953,5.26770,1.1564e+03,3.89,1069.0,308.76,183.10,6026.00,4.366,1.1080,0.5530
1,3.763041531,1.60110,3.5450e+02,1.63,948.0,190.67,37.90,5103.00,4.562,0.7870,0.7600
1,6.996926239,2.73740,1.3174e+03,3.21,888.0,147.07,101.60,5713.00,4.541,0.8930,0.0220
1,117.033521000,6.82200,7.7040e+02,2.68,349.0,3.49,21.90,5312.00,4.384,0.9860,0.1880
0,386.398330000,8.51900,7.4800e+02,2.20,214.0,0.49,4.90,5284.00,4.523,0.8120,0.2870
1,34.259514180,4.77430,1.0725e+03,2.41,468.0,11.36,66.10,5409.00,4.609,0.7460,0.0080
1,9.576659620,3.36030,7.4680e+02,2.88,846.0,121.26,82.60,5386.00,4.322,1.0760,0.0430
1,20.552803110,2.20130,7.2730e+02,2.99,656.0,43.80,42.40,5386.00,4.322,1.0760,0.5680
0,19.535255100,1.01300,1.7320e+03,0.53,161.0,0.16,5.90,2703.00,5.274,0.1180,0.7020
1,151.863949000,8.57700,7.4700e+02,2.41,318.0,2.43,22.50,5713.00,4.541,0.8930,0.0160
1,17.738428860,3.00490,6.0550e+02,2.47,596.0,29.74,29.80,5105.00,4.469,0.8680,0.8450
1,6.873166400,6.85690,3.7538e+03,13.44,1482.0,1140.56,535.50,6490.00,3.942,2.1790,0.0550
1,12.376468970,2.70750,1.7090e+03,2.53,483.0,12.87,81.20,4200.00,4.664,0.6070,0.4680
1,19.577607300,3.38200,9.8100e+01,0.90,628.0,36.82,17.20,5465.00,4.449,0.9250,0.0490
1,22.183322550,5.13640,7.4810e+02,2.78,646.0,41.24,70.30,5565.00,4.361,1.0300,0.0240
1,9.378916700,3.34270,5.6350e+02,2.03,803.0,98.22,42.60,5684.00,4.493,0.8080,0.6710
1,16.549670980,4.38080,7.4450e+02,2.95,656.0,43.72,46.80,5372.00,4.434,0.9160,0.8800
1,6.400157105,2.00040,7.4320e+02,2.52,810.0,101.72,49.10,5299.00,4.597,0.7660,0.8980
1,9.926721500,3.84280,7.2550e+02,2.76,803.0,98.34,97.30,5475.00,4.430,0.9820,0.6250
1,6.470277060,3.34300,1.1690e+02,1.15,926.0,173.79,18.30,5475.00,4.430,0.9820,0.7320
1,46.902643100,3.92640,8.2130e+02,2.60,458.0,10.44,40.60,5402.00,4.452,0.8650,0.6450
1,4.030466786,2.77340,2.9083e+03,4.48,970.0,209.11,227.40,5234.00,4.542,0.8540,0.0330
0,9.279890000,3.33000,1.6430e+02,1.29,897.0,152.86,8.60,6052.00,4.456,0.9670,0.5790
1,4.393157678,2.44550,4.4720e+02,1.41,807.0,99.90,63.00,4799.00,4.631,0.6920,0.1020
0,251.751200000,4.31400,1.1430e+02,1.25,272.0,1.29,7.50,5640.00,4.492,0.9210,0.9430
1,1071.232624000,16.17840,1.9046e+04,9.27,129.0,0.07,544.20,4799.00,4.631,0.6920,0.2160
1,5.852968845,4.59730,1.1465e+03,3.46,1056.0,293.93,152.40,6050.00,4.450,1.0130,0.3160
1,2.820190603,2.55400,4.6750e+02,2.53,1367.0,824.92,64.20,5831.00,4.359,1.1210,0.6140
1,15.779801220,4.03690,5.4140e+02,2.11,713.0,60.96,39.40,5941.00,4.519,0.9110,0.0250
1,10.355864780,2.84310,6.6090e+02,1.92,620.0,34.93,49.50,4646.00,4.539,0.7780,0.1780
1,11.388402170,3.69490,4.3800e+02,3.04,979.0,216.55,34.70,5876.00,4.151,1.4560,0.2430
1,5.931196562,2.49990,1.0074e+03,2.01,562.0,23.50,90.50,3984.00,4.720,0.5390,0.8860
1,7.406116760,2.88260,4.1790e+02,1.37,678.0,49.89,49.60,4799.00,4.631,0.6920,0.0770
1,29.911188600,6.64360,9.4200e+02,2.90,541.0,20.31,50.80,5275.00,4.397,0.9690,0.0410
0,2.908453928,2.53630,4.2750e+02,19.44,1181.0,459.47,40.40,5786.00,4.558,0.8240,1.1950
1,13.646174780,3.40980,6.3300e+02,2.06,678.0,49.89,43.40,5569.00,4.566,0.8290,0.1150
1,8.131213890,4.23860,1.1180e+02,1.58,1117.0,368.36,55.30,6181.00,4.220,1.4240,0.6220
1,13.817335870,4.26100,2.2320e+02,2.04,781.0,88.04,20.40,5735.00,4.356,1.0280,0.9670
1,8.307839120,3.15160,7.7750e+02,2.15,751.0,75.09,66.40,5320.00,4.589,0.7860,0.0190
1,3.595769013,3.15690,3.8370e+02,2.39,1296.0,666.88,45.90,5762.00,4.283,1.1960,0.4960
1,1.902208647,2.19877,2.3435e+03,4.45,1346.0,778.26,363.20,5400.00,4.463,0.9370,0.1160
1,4.973455252,1.65190,7.4160e+02,2.46,867.0,133.55,65.40,5097.00,4.554,0.7970,0.8170
0,4.804469031,3.45870,7.4440e+02,3.35,953.0,194.68,67.30,5470.00,4.528,0.8090,0.9790
1,13.193228090,5.00360,5.8570e+02,2.94,862.0,130.35,50.90,5946.00,4.309,1.2230,0.0050
1,4.425350970,3.50400,1.7900e+02,1.63,1240.0,559.22,22.10,5946.00,4.309,1.2230,0.1770
1,3.137845914,1.91000,3.0570e+02,1.50,1041.0,277.64,30.80,5041.00,4.479,0.8570,0.4540
1,50.698540800,5.97200,6.1090e+02,3.58,595.0,29.58,30.10,5876.00,4.151,1.4560,0.1370
1,90.411799200,7.10600,1.2650e+03,3.96,413.0,6.86,35.40,6004.00,4.484,0.9770,0.8490
1,1.732346403,2.21390,1.8240e+02,1.37,1546.0,1345.92,41.20,5767.00,4.389,1.0140,0.1840
1,16.217749170,4.92740,7.5830e+02,2.22,664.0,45.87,80.30,5837.00,4.577,0.7980,0.3360
0,8.661374000,2.97200,1.6010e+02,1.32,945.0,188.16,4.70,6250.00,4.472,0.9860,0.6469
1,9.668573860,2.46560,4.1170e+02,1.90,730.0,67.06,36.90,5288.00,4.541,0.8360,0.8000
1,9.521644639,2.35690,1.4913e+03,2.16,495.0,14.20,79.20,4041.00,4.697,0.5670,0.0230
1,4.645382149,2.02710,5.6550e+02,1.33,629.0,36.90,40.40,4041.00,4.697,0.5670,0.1540
1,25.302918160,4.49030,2.1057e+03,3.95,535.0,19.39,117.70,5121.00,4.457,0.8880,0.0400
1,289.864067000,7.56500,5.2910e+02,2.34,257.0,1.03,57.40,5516.00,4.446,0.8860,0.8560
1,17.307955480,5.11260,6.3300e+02,3.56,815.0,104.37,46.40,5565.00,4.117,1.4390,0.0000
1,2.092271150,2.40620,2.0760e+02,2.06,1648.0,1746.66,30.00,5565.00,4.117,1.4390,0.2710
1,16.709206280,2.70520,8.3980e+02,2.27,500.0,14.73,40.40,4621.00,4.605,0.6680,0.8550
1,10.139588180,2.64460,1.1559e+03,1.68,447.0,9.41,40.30,3893.00,4.758,0.5000,0.0780
1,0.986785834,1.18790,4.5000e+02,1.19,1054.0,292.35,51.50,4041.00,4.697,0.5670,0.0260
1,8.222413550,2.71000,1.4686e+03,2.28,558.0,22.86,67.00,4213.00,4.658,0.6150,0.2460
0,0.635587392,4.70000,1.4770e+02,28.58,2587.0,10637.41,40.90,5671.00,4.075,1.6080,1.1510
1,11.637030300,3.33720,6.0430e+02,2.90,857.0,127.46,36.40,5576.00,4.257,1.1980,0.0660
1,5.404269170,2.53150,8.6060e+02,2.85,1073.0,312.93,40.50,6122.00,4.487,0.9640,0.2290
1,12.913859060,5.36850,4.8790e+02,2.49,849.0,122.66,40.50,6253.00,4.410,0.9970,0.8450
0,3.723560726,3.43500,5.4000e+02,3.46,1401.0,910.65,58.90,6535.00,4.373,1.1810,0.9540
1,3.705991661,5.16580,5.0140e+02,2.43,1281.0,637.42,100.30,6187.00,4.409,1.0340,0.6230
1,13.767100580,2.91050,6.8480e+02,2.24,595.0,29.55,41.60,5001.00,4.582,0.7600,0.8060
1,3.250582010,2.25370,2.1840e+02,1.19,962.0,202.09,24.00,5001.00,4.582,0.7600,0.6840
0,91.172033000,6.67600,3.6850e+02,1.58,360.0,3.96,7.30,5552.00,4.562,0.8360,0.0050
1,3.701765401,2.60610,2.8830e+02,1.63,1050.0,286.23,35.90,5252.00,4.442,0.8980,0.7130
1,4.180048081,2.44790,1.7656e+03,3.44,957.0,197.81,124.30,5227.00,4.535,0.8380,0.0470
0,44.189389220,6.81510,4.2935e+03,14.00,537.0,19.73,102.00,6061.00,4.438,0.9680,1.0300
1,29.007891660,5.02740,9.0630e+02,2.64,498.0,14.59,44.10,5295.00,4.566,0.8010,0.7610
1,4.309381978,2.89770,3.1070e+02,1.89,1134.0,390.76,42.30,5541.00,4.332,1.0890,0.0340
1,87.091259400,7.00000,1.1291e+03,2.95,321.0,2.52,41.80,5001.00,4.582,0.7600,0.8450
1,7.930583519,3.60830,8.2610e+02,3.05,899.0,154.36,89.90,5674.00,4.446,1.0320,0.5590
1,15.655638660,3.93050,9.5590e+02,2.55,623.0,35.62,53.20,5185.00,4.484,0.8370,0.3040
1,29.198992190,5.12270,2.0472e+03,4.15,540.0,20.05,171.00,5376.00,4.462,0.9400,0.0430
1,10.854095934,3.77680,1.0344e+03,2.99,765.0,80.88,252.80,5465.00,4.449,0.9250,0.4220
0,17.177328207,7.67020,2.4419e+04,15.29,720.0,63.70,1357.50,6032.00,4.485,0.9730,0.2670
1,7.064252021,1.38670,7.2890e+02,2.37,769.0,82.76,52.50,5076.00,4.550,0.7990,0.7520
1,6.919869880,3.42530,1.7010e+02,1.39,961.0,201.41,25.60,5815.00,4.421,0.9540,0.8190
1,4.166966280,2.75350,8.7770e+02,2.74,1053.0,291.34,80.10,5456.00,4.450,0.9430,0.0220
1,39.603400000,6.48700,5.7270e+02,2.22,497.0,14.47,25.80,5456.00,4.450,0.9430,0.1660
1,5.378868001,2.72220,4.8340e+02,1.86,833.0,113.59,60.60,5077.00,4.567,0.7740,0.7580
1,21.053499390,7.16050,4.9660e+02,2.75,731.0,67.48,39.10,5751.00,4.254,1.2470,0.0080
1,6.217160390,4.42890,2.1120e+02,1.81,1098.0,343.21,25.00,5751.00,4.254,1.2470,0.3330
0,21.056475720,1.23800,1.2936e+03,5.05,732.0,67.74,52.10,6156.00,4.381,1.1180,0.9380
0,3.613757526,5.91280,4.8722e+03,7.05,1182.0,461.67,591.20,5986.00,4.498,0.9060,0.8120
1,17.587516920,4.37730,1.3778e+03,4.03,706.0,58.60,109.40,5433.00,4.302,1.1070,0.1060
1,58.362057910,6.33630,5.3747e+03,7.02,446.0,9.33,286.60,5592.00,4.467,0.9530,0.4020
1,6.388996580,3.50320,5.4330e+02,2.89,970.0,209.17,45.80,5527.00,4.376,1.0540,0.8760
1,35.118443200,4.59000,5.4240e+02,3.26,550.0,21.57,20.40,5527.00,4.376,1.0540,0.9580
1,4.263743780,2.27250,1.8200e+02,1.28,1179.0,457.15,23.80,6032.00,4.395,0.9350,0.3680
1,25.854999780,3.87370,6.1050e+02,2.40,637.0,38.81,31.70,6122.00,4.487,0.9640,0.2650
1,20.303035060,4.50380,5.3340e+02,2.16,630.0,37.12,44.70,5788.00,4.524,0.8480,0.7930
0,39.093087500,5.68700,4.7630e+02,2.99,602.0,31.11,10.10,6072.00,4.343,1.1930,0.8620
1,30.826104300,5.91400,7.4220e+02,3.18,544.0,20.68,32.30,5559.00,4.470,0.9140,0.9430
1,3.428063060,2.41700,1.7840e+02,1.21,1131.0,386.14,16.60,5559.00,4.470,0.9140,0.0820
1,18.009322140,4.96110,3.0044e+03,4.96,658.0,44.29,245.20,5815.00,4.540,0.8770,0.5500
1,5.286919960,2.57900,4.1500e+01,0.51,792.0,92.97,15.80,4900.00,4.602,0.7410,0.7050
1,35.181057230,7.54500,9.8770e+02,4.17,664.0,45.89,63.10,6520.00,4.375,1.2150,0.7720
0,11.755600120,4.70000,6.4880e+02,22.39,716.0,62.19,46.30,5644.00,4.575,0.8060,1.2280
1,3.383540239,1.40300,2.5570e+02,1.65,1133.0,389.19,36.20,5300.00,4.385,0.9860,0.6300
1,20.729042340,2.80660,5.6170e+02,1.94,530.0,18.68,31.60,4979.00,4.538,0.8030,0.5590
0,15.852386720,5.17900,9.2850e+02,32.21,775.0,85.35,36.50,5903.00,4.322,1.0050,1.2620
1,4.147021189,2.89970,3.6807e+03,7.31,1258.0,590.84,421.20,5818.00,4.266,1.2050,0.2550
1,24.674582440,3.26480,6.5060e+02,2.33,544.0,20.71,31.90,5456.00,4.562,0.8120,0.8170
1,21.347366120,4.18400,6.3050e+02,3.20,648.0,41.65,53.10,5395.00,4.324,1.0710,0.8850
1,4.243748097,3.36030,1.4097e+03,3.16,1063.0,301.46,139.80,5873.00,4.554,0.8430,0.0320
1,13.981778620,2.95800,1.0184e+03,2.09,553.0,22.10,95.60,4859.00,4.615,0.6510,0.4440
1,247.354914000,8.67700,1.2918e+03,2.29,212.0,0.48,49.00,4859.00,4.615,0.6510,0.0440
0,12.398940050,4.26200,7.0290e+02,4.06,890.0,148.37,50.70,6355.00,4.410,1.1080,0.9750
1,13.343002500,2.73990,7.9970e+02,1.29,379.0,4.87,47.10,3751.00,4.800,0.4430,0.5170
